"","id","starttime","endtime","startrating","endrating","time"
"2775",785,14.9458790361976,20,"A3","A3",5.05412096380235
"2776",786,0,14.5136410279009,"A2","A3",14.5136410279009
"2777",786,14.5136410279009,20,"A3","A3",5.48635897209913
"2778",787,0,20,"A1","A1",20
"2779",788,0,8.19695239664834,"B2","B1",8.19695239664834
"2780",788,8.19695239664834,8.358934454977,"B1","B2",0.161982058328668
"2781",788,8.358934454977,8.75677851942578,"B2","B1",0.39784406444878
"2782",788,8.75677851942578,20,"B1","B1",11.2432214805742
"2783",789,0,0.031338172871453,"B2","B1",0.031338172871453
"2784",789,0.031338172871453,8.01135333307553,"B1","A3",7.98001516020408
"2785",789,8.01135333307553,16.2734704377229,"A3","A2",8.2621171046474
"2786",789,16.2734704377229,20,"A2","A2",3.72652956227707
"2787",790,0,5.66334638494394,"B2","B3",5.66334638494394
"2788",790,5.66334638494394,10.8001928820415,"B3","B2",5.13684649709757
"2789",790,10.8001928820415,13.0726006634343,"B2","B3",2.27240778139276
"2790",790,13.0726006634343,14.9526527327876,"B3","B2",1.88005206935333
"2791",790,14.9526527327876,19.1340098918589,"B2","C",4.18135715907127
"2792",790,19.1340098918589,20,"C","C",0.86599010814113
"2793",791,0,2.37135242081876,"B3","C",2.37135242081876
"2794",791,2.37135242081876,7.94851261893236,"C","D",5.57716019811361
"2795",792,0,20,"A2","A2",20
"2796",793,0,0.415491746145927,"A3","B1",0.415491746145927
"2797",793,0.415491746145927,16.899227178978,"B1","A3",16.4837354328321
"2798",793,16.899227178978,20,"A3","A3",3.10077282102199
"2799",794,0,10.9864435782125,"A3","B1",10.9864435782125
"2800",794,10.9864435782125,20,"B1","B1",9.0135564217875
"2801",795,0,4.06021958430533,"B1","B2",4.06021958430533
"2802",795,4.06021958430533,10.6399406929373,"B2","B1",6.57972110863193
"2803",795,10.6399406929373,20,"B1","B1",9.36005930706274
"2804",796,0,7.06112905557905,"A3","B1",7.06112905557905
"2805",796,7.06112905557905,9.89119128523234,"B1","A3",2.83006222965329
"2806",796,9.89119128523234,10.8587552332365,"A3","B1",0.967563948004141
"2807",796,10.8587552332365,16.7826914961833,"B1","B2",5.92393626294678
"2808",796,16.7826914961833,19.9233194203385,"B2","B3",3.14062792415519
"2809",796,19.9233194203385,20,"B3","B3",0.0766805796615415
"2810",797,0,20,"A2","A2",20
"2811",798,0,0.50253443207268,"B2","B3",0.50253443207268
"2812",798,0.50253443207268,2.71304945452143,"B3","B2",2.21051502244876
"2813",798,2.71304945452143,14.0478978941813,"B2","B3",11.3348484396598
"2814",798,14.0478978941813,19.4053407876181,"B3","B2",5.35744289343687
"2815",798,19.4053407876181,20,"B2","B2",0.59465921238187
"2816",799,0,2.77736629182213,"B3","C",2.77736629182213
"2817",799,2.77736629182213,10.5433788006435,"C","D",7.76601250882135
"2818",800,0,1.11585610207424,"B2","B1",1.11585610207424
"2819",800,1.11585610207424,5.82514697756986,"B1","B2",4.70929087549562
"2820",800,5.82514697756986,19.9215411501989,"B2","B1",14.096394172629
"2821",800,19.9215411501989,20,"B1","B1",0.0784588498011196
"2822",801,0,2.51660865610317,"A2","A1",2.51660865610317
"2823",801,2.51660865610317,20,"A1","A1",17.4833913438968
"2824",802,0,6.0155497927551,"B2","B3",6.0155497927551
"2825",802,6.0155497927551,8.65295374239405,"B3","C",2.63740394963895
"2826",802,8.65295374239405,9.26385757460884,"C","D",0.610903832214786
"2827",803,0,3.0057234770325,"A2","A3",3.0057234770325
"2828",803,3.0057234770325,5.90503812337824,"A3","B1",2.89931464634574
"2829",803,5.90503812337824,9.36300842541289,"B1","A3",3.45797030203465
"2830",803,9.36300842541289,20,"A3","A3",10.6369915745871
"2831",804,0,1.45191491003183,"B3","C",1.45191491003183
"2832",804,1.45191491003183,2.93436855199201,"C","D",1.48245364196017
"2833",805,0,2.84094242438732,"B2","B1",2.84094242438732
"2834",805,2.84094242438732,3.59113800867681,"B1","B3",0.750195584289483
"2835",805,3.59113800867681,4.64791133844004,"B3","B2",1.05677332976323
"2836",805,4.64791133844004,6.63625746401197,"B2","B1",1.98834612557193
"2837",805,6.63625746401197,7.24597327996853,"B1","B2",0.60971581595656
"2838",805,7.24597327996853,7.79166081301966,"B2","B1",0.545687533051131
"2839",805,7.79166081301966,8.19908262584555,"B1","B3",0.407421812825898
"2840",805,8.19908262584555,12.2052228358343,"B3","D",4.00614020998873
"2841",806,0,6.76289019945967,"B2","B3",6.76289019945967
"2842",806,6.76289019945967,8.11112577784227,"B3","C",1.34823557838261
"2843",806,8.11112577784227,8.93189976091572,"C","D",0.820773983073446
"2844",807,0,20,"A1","A1",20
"2845",808,0,2.47210582053,"A2","A3",2.47210582053
"2846",808,2.47210582053,12.2265326782107,"A3","B1",9.75442685768066
"2847",808,12.2265326782107,14.8263464912093,"B1","A3",2.59981381299862
"2848",808,14.8263464912093,20,"A3","A3",5.17365350879073
"2849",809,0,8.10323902041701,"A1","A2",8.10323902041701
"2850",809,8.10323902041701,17.3088869413389,"A2","A3",9.20564792092187
"2851",809,17.3088869413389,20,"A3","A3",2.69111305866112
"2852",810,0,20,"A3","A3",20
"2853",811,0,0.0320104187502751,"B2","A3",0.0320104187502751
"2854",811,0.0320104187502751,0.876611074883855,"A3","B1",0.84460065613358
"2855",811,0.876611074883855,15.5918915286707,"B1","B2",14.7152804537868
"2856",811,15.5918915286707,16.7685410863998,"B2","B3",1.1766495577291
"2857",811,16.7685410863998,20,"B3","B3",3.23145891360021
"2858",812,0,7.23267548765491,"B2","B3",7.23267548765491
"2859",812,7.23267548765491,9.06695290859723,"B3","C",1.83427742094232
"2860",812,9.06695290859723,9.32708984369456,"C","B3",0.260136935097321
"2861",812,9.32708984369456,9.71765083871671,"B3","B2",0.390560995022156
"2862",812,9.71765083871671,12.7157214303315,"B2","B1",2.99807059161482
"2863",812,12.7157214303315,20,"B1","B1",7.28427856966847
"2864",813,0,4.81519014011333,"B2","D",4.81519014011333
"2865",814,0,10.0386122237878,"B1","A3",10.0386122237878
"2866",814,10.0386122237878,20,"A3","A3",9.96138777621219
"2867",815,0,6.90515919239723,"B2","B3",6.90515919239723
"2868",815,6.90515919239723,7.94958907478248,"B3","C",1.04442988238525
"2869",815,7.94958907478248,8.99763073255102,"C","D",1.04804165776854
"2870",816,0,14.5625514110102,"B2","B3",14.5625514110102
"2871",816,14.5625514110102,14.6840598453417,"B3","B2",0.121508434331584
"2872",816,14.6840598453417,14.7732577322746,"B2","B3",0.0891978869328724
"2873",816,14.7732577322746,15.7640855564936,"B3","B2",0.990827824218956
"2874",816,15.7640855564936,16.6062911262019,"B2","B3",0.842205569708337
"2875",816,16.6062911262019,18.374138723705,"B3","C",1.7678475975031
"2876",816,18.374138723705,19.4143835965965,"C","B3",1.04024487289152
"2877",816,19.4143835965965,20,"B3","B3",0.585616403403471
"2878",817,0,3.89505611576187,"B2","B3",3.89505611576187
"2879",817,3.89505611576187,8.58741032893838,"B3","B1",4.69235421317651
"2880",817,8.58741032893838,11.0472642272179,"B1","B3",2.45985389827954
"2881",817,11.0472642272179,16.2867821744085,"B3","B2",5.23951794719054
"2882",817,16.2867821744085,16.3691422823412,"B2","B3",0.0823601079327148
"2883",817,16.3691422823412,16.607440971743,"B3","B2",0.23829868940178
"2884",817,16.607440971743,18.537653341262,"B2","B1",1.93021236951902
"2885",817,18.537653341262,20,"B1","B1",1.46234665873802
"2886",818,0,4.51639309410046,"A3","B1",4.51639309410046
"2887",818,4.51639309410046,10.383265023677,"B1","B2",5.86687192957657
"2888",818,10.383265023677,14.573658722379,"B2","B3",4.19039369870196
"2889",818,14.573658722379,19.9423432223181,"B3","D",5.36868449993908
"2890",819,0,2.20340530712664,"B1","B2",2.20340530712664
"2891",819,2.20340530712664,11.1574223676061,"B2","B3",8.95401706047943
"2892",819,11.1574223676061,12.9963207649535,"B3","B2",1.83889839734744
"2893",819,12.9963207649535,13.0158096127154,"B2","B3",0.0194888477619433
"2894",819,13.0158096127154,14.9079108231349,"B3","B2",1.89210121041945
"2895",819,14.9079108231349,20,"B2","B2",5.09208917686511
"2896",820,0,2.12616964381567,"A3","A2",2.12616964381567
"2897",820,2.12616964381567,12.3405384943577,"A2","A3",10.2143688505421
"2898",820,12.3405384943577,17.0223916484671,"A3","B1",4.68185315410933
"2899",820,17.0223916484671,19.9673208136252,"B1","A3",2.94492916515813
"2900",820,19.9673208136252,20,"A3","A3",0.0326791863747928
"2901",821,0,2.08857427608016,"B2","B3",2.08857427608016
"2902",821,2.08857427608016,2.73113838080659,"B3","B2",0.642564104726429
"2903",821,2.73113838080659,3.48617760611288,"B2","B1",0.755039225306291
"2904",821,3.48617760611288,19.7744161104146,"B1","B3",16.2882385043017
"2905",821,19.7744161104146,20,"B3","B3",0.22558388958543
"2906",822,0,5.05098469743435,"B2","B1",5.05098469743435
"2907",822,5.05098469743435,6.90985508692898,"B1","A3",1.85887038949463
"2908",822,6.90985508692898,8.7525049827969,"A3","B1",1.84264989586791
"2909",822,8.7525049827969,10.3632620338015,"B1","B2",1.61075705100465
"2910",822,10.3632620338015,12.7941375823171,"B2","B3",2.43087554851551
"2911",822,12.7941375823171,14.7651576700204,"B3","C",1.97102008770334
"2912",822,14.7651576700204,20,"C","C",5.2348423299796
"2913",823,0,2.45762652102356,"C","D",2.45762652102356
"2914",824,0,1.84113655627573,"B2","B1",1.84113655627573
"2915",824,1.84113655627573,2.51707656363766,"B1","B2",0.67594000736193
"2916",824,2.51707656363766,6.59651331520421,"B2","B3",4.07943675156655
"2917",824,6.59651331520421,7.22813029113652,"B3","B2",0.631616975932309
"2918",824,7.22813029113652,14.4031110870817,"B2","B1",7.17498079594516
"2919",824,14.4031110870817,20,"B1","B1",5.59688891291832
"2920",825,0,0.443355796465049,"B3","B2",0.443355796465049
"2921",825,0.443355796465049,0.84508533355685,"B2","B3",0.401729537091801
"2922",825,0.84508533355685,2.99695045301311,"B3","C",2.15186511945626
"2923",825,2.99695045301311,8.57767554560294,"C","D",5.58072509258983
"2924",826,0,3.08800668393069,"C","B3",3.08800668393069
"2925",826,3.08800668393069,3.34663722581263,"B3","C",0.258630541881946
"2926",826,3.34663722581263,12.4487356360716,"C","B3",9.10209841025892
"2927",826,12.4487356360716,14.6159544378578,"B3","C",2.16721880178627
"2928",826,14.6159544378578,18.961081560491,"C","B3",4.34512712263317
"2929",826,18.961081560491,20,"B3","B3",1.038918439509
"2930",827,0,11.6347203629068,"A1","A3",11.6347203629068
"2931",827,11.6347203629068,17.2930949283099,"A3","B1",5.65837456540308
"2932",827,17.2930949283099,19.4952061185379,"B1","B2",2.20211119022799
"2933",827,19.4952061185379,20,"B2","B2",0.504793881462092
"2934",828,0,17.3844050405819,"A2","A3",17.3844050405819
"2935",828,17.3844050405819,20,"A3","A3",2.61559495941813
"2936",829,0,2.65863240037188,"B3","B2",2.65863240037188
"2937",829,2.65863240037188,3.63156686314737,"B2","B3",0.972934462775492
"2938",829,3.63156686314737,5.56144179090333,"B3","C",1.92987492775596
"2939",829,5.56144179090333,5.69861240909873,"C","D",0.137170618195393
"2940",830,0,3.02195308784578,"B2","B1",3.02195308784578
"2941",830,3.02195308784578,10.1775271552569,"B1","B2",7.15557406741116
"2942",830,10.1775271552569,20,"B2","B2",9.82247284474306
"2943",831,0,8.98500815519125,"B3","C",8.98500815519125
"2944",831,8.98500815519125,14.0101241417129,"C","D",5.02511598652161
"2945",832,0,3.34268468147784,"A3","B1",3.34268468147784
"2946",832,3.34268468147784,12.4149736672249,"B1","B2",9.07228898574709
"2947",832,12.4149736672249,12.4801813738056,"B2","B3",0.0652077065806527
"2948",832,12.4801813738056,13.5441477507016,"B3","B2",1.063966376896
"2949",832,13.5441477507016,15.4886862747576,"B2","B1",1.94453852405605
"2950",832,15.4886862747576,18.2059113851723,"B1","A3",2.71722511041469
"2951",832,18.2059113851723,20,"A3","A3",1.79408861482768
"2952",833,0,20,"B1","B1",20
"2953",834,0,1.5858934966458,"A3","B1",1.5858934966458
"2954",834,1.5858934966458,4.85573892109015,"B1","B2",3.26984542444435
"2955",834,4.85573892109015,11.0677104128326,"B2","B3",6.21197149174247
"2956",834,11.0677104128326,13.5345190579445,"B3","D",2.46680864511191
"2957",835,0,9.34600122407132,"A3","A2",9.34600122407132
"2958",835,9.34600122407132,13.6778536798069,"A2","A3",4.33185245573556
"2959",835,13.6778536798069,20,"A3","A3",6.32214632019312
"2960",836,0,0.0820436564512036,"C","B3",0.0820436564512036
"2961",836,0.0820436564512036,0.25222147761418,"B3","C",0.170177821162977
"2962",836,0.25222147761418,0.635079001503579,"C","B3",0.382857523889399
"2963",836,0.635079001503579,8.05822950793209,"B3","B2",7.42315050642851
"2964",836,8.05822950793209,20,"B2","B2",11.9417704920679
"2965",837,0,7.73248235497723,"B1","B2",7.73248235497723
"2966",837,7.73248235497723,7.93721676041039,"B2","B3",0.204734405433162
"2967",837,7.93721676041039,10.0433860202401,"B3","B2",2.1061692598297
"2968",837,10.0433860202401,20,"B2","B2",9.95661397975991
"2969",838,0,20,"A1","A1",20
"2970",839,0,20,"B1","B1",20
"2971",840,0,4.61875725102995,"B1","C",4.61875725102995
"2972",840,4.61875725102995,11.6723209770846,"C","B3",7.05356372605468
"2973",840,11.6723209770846,18.2214342496248,"B3","C",6.54911327254015
"2974",840,18.2214342496248,20,"C","C",1.77856575037522
"2975",841,0,8.09591261481391,"B1","A3",8.09591261481391
"2976",841,8.09591261481391,19.8618604909196,"A3","B1",11.7659478761057
"2977",841,19.8618604909196,20,"B1","B1",0.138139509080364
"2978",842,0,1.95230094215231,"B2","B3",1.95230094215231
"2979",842,1.95230094215231,6.78923384711045,"B3","C",4.83693290495814
"2980",842,6.78923384711045,9.03664467183794,"C","D",2.24741082472749
"2981",843,0,20,"B1","B1",20
"2982",844,0,14.5177449459602,"B2","B3",14.5177449459602
"2983",844,14.5177449459602,17.6679010394477,"B3","B2",3.15015609348746
"2984",844,17.6679010394477,19.9991484296803,"B2","C",2.33124739023264
"2985",844,19.9991484296803,20,"C","C",0.000851570319653661
"2986",845,0,2.41979484413829,"B2","C",2.41979484413829
"2987",845,2.41979484413829,2.44432169913676,"C","D",0.0245268549984754
"2988",846,0,6.6050230357146,"B1","B2",6.6050230357146
"2989",846,6.6050230357146,6.73318501957917,"B2","B1",0.128161983864575
"2990",846,6.73318501957917,7.83884261810991,"B1","B3",1.10565759853073
"2991",846,7.83884261810991,14.4349345424858,"B3","D",6.59609192437589
"2992",847,0,3.39862868384609,"B2","B3",3.39862868384609
"2993",847,3.39862868384609,3.85129540760658,"B3","C",0.452666723760487
"2994",847,3.85129540760658,7.06497592065429,"C","D",3.21368051304771
"2995",848,0,1.58184797298792,"B2","B3",1.58184797298792
"2996",848,1.58184797298792,1.92943166077875,"B3","C",0.347583687790831
"2997",848,1.92943166077875,4.48214343810222,"C","B3",2.55271177732347
"2998",848,4.48214343810222,4.70360741483059,"B3","C",0.221463976728364
"2999",848,4.70360741483059,10.7422357970979,"C","B3",6.03862838226734
"3000",848,10.7422357970979,11.0490988744551,"B3","B2",0.306863077357136
"3001",848,11.0490988744551,14.3990260146657,"B2","B1",3.34992714021061
"3002",848,14.3990260146657,20,"B1","B1",5.60097398533434
"3003",849,0,3.59976199404452,"B1","A3",3.59976199404452
"3004",849,3.59976199404452,7.98095045081398,"A3","B1",4.38118845676947
"3005",849,7.98095045081398,8.81687515705554,"B1","A3",0.835924706241557
"3006",849,8.81687515705554,15.1006418981539,"A3","B1",6.28376674109841
"3007",849,15.1006418981539,20,"B1","B1",4.89935810184605
"3008",850,0,2.44568087362373,"A3","A2",2.44568087362373
"3009",850,2.44568087362373,5.42792795960248,"A2","A3",2.98224708597875
"3010",850,5.42792795960248,20,"A3","A3",14.5720720403975
"3011",851,0,3.89584418152656,"B2","B1",3.89584418152656
"3012",851,3.89584418152656,20,"B1","B1",16.1041558184734
"3013",852,0,12.3082149368701,"B2","B1",12.3082149368701
"3014",852,12.3082149368701,20,"B1","B1",7.69178506312988
"3015",853,0,20,"A1","A1",20
"3016",854,0,11.403984737305,"B3","C",11.403984737305
"3017",854,11.403984737305,11.8963546325134,"C","B1",0.492369895208336
"3018",854,11.8963546325134,14.0678147094203,"B1","B2",2.17146007690696
"3019",854,14.0678147094203,18.8331044185869,"B2","B3",4.76528970916657
"3020",854,18.8331044185869,20,"B3","B3",1.16689558141309
"3021",855,0,2.64468508177855,"B2","B3",2.64468508177855
"3022",855,2.64468508177855,2.80843478096733,"B3","B2",0.163749699188775
"3023",855,2.80843478096733,8.13276768759954,"B2","B1",5.32433290663221
"3024",855,8.13276768759954,10.7538077436739,"B1","A3",2.62104005607438
"3025",855,10.7538077436739,20,"A3","A3",9.24619225632608
"3026",856,0,5.14526668117847,"B2","B3",5.14526668117847
"3027",856,5.14526668117847,8.12789584042789,"B3","B2",2.98262915924942
"3028",856,8.12789584042789,14.6006837773267,"B2","B1",6.47278793689885
"3029",856,14.6006837773267,17.8528391028512,"B1","A3",3.25215532552449
"3030",856,17.8528391028512,20,"A3","A3",2.14716089714877
"3031",857,0,0.916505637177382,"B1","A3",0.916505637177382
"3032",857,0.916505637177382,20,"A3","A3",19.0834943628226
"3033",858,0,0.308100626076992,"B2","B3",0.308100626076992
"3034",858,0.308100626076992,1.9844860150205,"B3","C",1.67638538894351
"3035",858,1.9844860150205,5.70302559123479,"C","D",3.71853957621429
"3036",859,0,0.0691137255887824,"B1","A3",0.0691137255887824
"3037",859,0.0691137255887824,5.5098258199597,"A3","B1",5.44071209437092
"3038",859,5.5098258199597,20,"B1","B1",14.4901741800403
"3039",860,0,2.34910056703584,"B2","B3",2.34910056703584
"3040",860,2.34910056703584,8.68243376211661,"B3","B2",6.33333319508077
"3041",860,8.68243376211661,10.4151340976066,"B2","B3",1.73270033549003
"3042",860,10.4151340976066,17.7926668356018,"B3","B2",7.37753273799512
"3043",860,17.7926668356018,20,"B2","B2",2.20733316439824
"3044",861,0,0.246452622191223,"A3","B1",0.246452622191223
"3045",861,0.246452622191223,9.34072543547939,"B1","B2",9.09427281328817
"3046",861,9.34072543547939,11.5837450946943,"B2","B1",2.24301965921488
"3047",861,11.5837450946943,20,"B1","B1",8.41625490530573
"3048",862,0,5.15985206392183,"B2","C",5.15985206392183
"3049",862,5.15985206392183,6.1101413832073,"C","D",0.950289319285478
"3050",863,0,1.89565107370689,"B1","A3",1.89565107370689
"3051",863,1.89565107370689,4.39363051904778,"A3","A2",2.4979794453409
"3052",863,4.39363051904778,10.4832093064635,"A2","A3",6.08957878741569
"3053",863,10.4832093064635,17.6343421020658,"A3","B1",7.15113279560237
"3054",863,17.6343421020658,17.6623583737023,"B1","A3",0.0280162716364138
"3055",863,17.6623583737023,20,"A3","A3",2.33764162629774
"3056",864,0,5.38054696657338,"B2","C",5.38054696657338
"3057",864,5.38054696657338,7.17471924629101,"C","B3",1.79417227971763
"3058",864,7.17471924629101,13.5333548823209,"B3","C",6.35863563602994
"3059",864,13.5333548823209,13.8883535662721,"C","D",0.354998683951152
"3060",865,0,20,"A2","A2",20
"3061",866,0,4.2783408390616,"C","D",4.2783408390616
"3062",867,0,6.70324682065974,"B1","B2",6.70324682065974
"3063",867,6.70324682065974,6.72324046796382,"B2","B3",0.0199936473040845
"3064",867,6.72324046796382,6.89900786791144,"B3","B2",0.175767399947621
"3065",867,6.89900786791144,9.73739009191783,"B2","B3",2.83838222400638
"3066",867,9.73739009191783,12.5420925054811,"B3","B2",2.80470241356328
"3067",867,12.5420925054811,12.8208581782431,"B2","B3",0.278765672761947
"3068",867,12.8208581782431,19.3486450499752,"B3","B2",6.52778687173216
"3069",867,19.3486450499752,20,"B2","B2",0.651354950024789
"3070",868,0,0.934817371986313,"B3","B2",0.934817371986313
"3071",868,0.934817371986313,3.77227880925342,"B2","B3",2.83746143726711
"3072",868,3.77227880925342,5.33045596636197,"B3","C",1.55817715710855
"3073",868,5.33045596636197,8.72740137205462,"C","B3",3.39694540569265
"3074",868,8.72740137205462,13.7202294929476,"B3","C",4.99282812089303
"3075",868,13.7202294929476,14.8409198891489,"C","B1",1.12069039620126
"3076",868,14.8409198891489,16.5549676990629,"B1","A3",1.71404780991398
"3077",868,16.5549676990629,20,"A3","A3",3.44503230093711
"3078",869,0,1.71768181307807,"B2","B3",1.71768181307807
"3079",869,1.71768181307807,5.54938068587373,"B3","C",3.83169887279566
"3080",869,5.54938068587373,6.69498198348458,"C","B3",1.14560129761085
"3081",869,6.69498198348458,8.52293426116824,"B3","C",1.82795227768366
"3082",869,8.52293426116824,8.62446517268546,"C","B3",0.101530911517219
"3083",869,8.62446517268546,17.8410228706035,"B3","C",9.21655769791806
"3084",869,17.8410228706035,18.5094278528174,"C","B3",0.668404982213847
"3085",869,18.5094278528174,20,"B3","B3",1.49057214718263
"3086",870,0,12.3145050848952,"B3","C",12.3145050848952
"3087",870,12.3145050848952,13.5595907604701,"C","B3",1.24508567557488
"3088",870,13.5595907604701,20,"B3","B3",6.44040923952988
"3089",871,0,2.88168342979844,"B2","B3",2.88168342979844
"3090",871,2.88168342979844,10.0802512401286,"B3","B2",7.19856781033013
"3091",871,10.0802512401286,11.4784749170217,"B2","A3",1.39822367689312
"3092",871,11.4784749170217,20,"A3","A3",8.52152508297831
"3093",872,0,1.22733943741589,"C","B3",1.22733943741589
"3094",872,1.22733943741589,6.03546983311037,"B3","B2",4.80813039569448
"3095",872,6.03546983311037,10.6766707408748,"B2","B3",4.6412009077644
"3096",872,10.6766707408748,16.4691760834978,"B3","C",5.79250534262298
"3097",872,16.4691760834978,17.2983364614413,"C","B2",0.829160377943527
"3098",872,17.2983364614413,17.6633045378119,"B2","D",0.36496807637063
"3099",873,0,5.20135731124961,"C","D",5.20135731124961
"3100",874,0,4.28258283634214,"B2","C",4.28258283634214
"3101",874,4.28258283634214,5.11633077846925,"C","B1",0.833747942127106
"3102",874,5.11633077846925,7.64397218558166,"B1","A3",2.52764140711241
"3103",874,7.64397218558166,20,"A3","A3",12.3560278144183
"3104",875,0,1.80554590808979,"B1","A3",1.80554590808979
"3105",875,1.80554590808979,5.06713777736349,"A3","B1",3.2615918692737
"3106",875,5.06713777736349,7.97768600244114,"B1","B2",2.91054822507764
"3107",875,7.97768600244114,13.7394386824025,"B2","B3",5.76175267996139
"3108",875,13.7394386824025,14.1151519059868,"B3","C",0.375713223584285
"3109",875,14.1151519059868,16.555577165343,"C","D",2.44042525935619
"3110",876,0,5.45923709357151,"A3","A2",5.45923709357151
"3111",876,5.45923709357151,8.02510674582347,"A2","A3",2.56586965225196
"3112",876,8.02510674582347,10.1169979286404,"A3","B1",2.09189118281688
"3113",876,10.1169979286404,20,"B1","B1",9.88300207135965
"3114",877,0,19.3244484681706,"A3","B1",19.3244484681706
"3115",877,19.3244484681706,20,"B1","B1",0.675551531829395
"3116",878,0,12.6616577924891,"B1","B2",12.6616577924891
"3117",878,12.6616577924891,18.1073790110421,"B2","B3",5.44572121855298
"3118",878,18.1073790110421,19.531423381415,"B3","B2",1.42404437037293
"3119",878,19.531423381415,20,"B2","B2",0.468576618584972
"3120",879,0,9.87889451812167,"A2","A3",9.87889451812167
"3121",879,9.87889451812167,13.4552868635405,"A3","A2",3.57639234541878
"3122",879,13.4552868635405,15.4225927313851,"A2","A1",1.96730586784464
"3123",879,15.4225927313851,20,"A1","A1",4.57740726861491
"3124",880,0,2.48251674469615,"B2","B1",2.48251674469615
"3125",880,2.48251674469615,9.87072792375866,"B1","B2",7.38821117906251
"3126",880,9.87072792375866,14.0057149960896,"B2","B3",4.13498707233097
"3127",880,14.0057149960896,20,"B3","B3",5.99428500391036
"3128",881,0,7.49089181293985,"A3","A2",7.49089181293985
"3129",881,7.49089181293985,11.4221930897604,"A2","A3",3.93130127682051
"3130",881,11.4221930897604,20,"A3","A3",8.57780691023964
"3131",882,0,20,"A1","A1",20
"3132",883,0,0.262555912421582,"A2","A3",0.262555912421582
"3133",883,0.262555912421582,8.23576605801758,"A3","B1",7.973210145596
"3134",883,8.23576605801758,10.4978569581826,"B1","B2",2.26209090016497
"3135",883,10.4978569581826,12.9223677663588,"B2","B1",2.42451080817627
"3136",883,12.9223677663588,17.3506921649061,"B1","A3",4.42832439854724
"3137",883,17.3506921649061,20,"A3","A3",2.64930783509394
"3138",884,0,2.28874893151148,"B2","B3",2.28874893151148
"3139",884,2.28874893151148,5.36108154458863,"B3","B2",3.07233261307716
"3140",884,5.36108154458863,14.9182392566229,"B2","B3",9.55715771203426
"3141",884,14.9182392566229,15.0939404247424,"B3","C",0.175701168119522
"3142",884,15.0939404247424,15.6970994371324,"C","B1",0.603159012390005
"3143",884,15.6970994371324,20,"B1","B1",4.30290056286758
"3144",885,0,0.704986831781104,"A3","B1",0.704986831781104
"3145",885,0.704986831781104,2.5725879775456,"B1","A3",1.86760114576449
"3146",885,2.5725879775456,7.78705667160437,"A3","A2",5.21446869405878
"3147",885,7.78705667160437,20,"A2","A2",12.2129433283956
"3148",886,0,7.92642847357946,"B1","A3",7.92642847357946
"3149",886,7.92642847357946,10.5250072795767,"A3","B1",2.59857880599721
"3150",886,10.5250072795767,20,"B1","B1",9.47499272042332
"3151",887,0,9.98468055306335,"C","B3",9.98468055306335
"3152",887,9.98468055306335,11.5096453997104,"B3","C",1.524964846647
"3153",887,11.5096453997104,12.6191726847516,"C","D",1.10952728504124
"3154",888,0,10.1869613882691,"A1","A2",10.1869613882691
"3155",888,10.1869613882691,11.5062811072268,"A2","A3",1.31931971895771
"3156",888,11.5062811072268,20,"A3","A3",8.49371889277321
"3157",889,0,20,"A2","A2",20
"3158",890,0,13.7579320881788,"B1","B2",13.7579320881788
"3159",890,13.7579320881788,17.377770397257,"B2","B1",3.61983830907815
"3160",890,17.377770397257,20,"B1","B1",2.62222960274303
"3161",891,0,8.06459759233202,"B2","B1",8.06459759233202
"3162",891,8.06459759233202,9.8629191811724,"B1","A3",1.79832158884038
"3163",891,9.8629191811724,18.4811474931623,"A3","A2",8.6182283119899
"3164",891,18.4811474931623,20,"A2","A2",1.5188525068377
"3165",892,0,0.145584953077353,"B2","B3",0.145584953077353
"3166",892,0.145584953077353,2.24116871579771,"B3","B2",2.09558376272036
"3167",892,2.24116871579771,4.12234407419781,"B2","B3",1.88117535840009
"3168",892,4.12234407419781,6.51828324164362,"B3","C",2.39593916744581
"3169",892,6.51828324164362,9.35124574089955,"C","D",2.83296249925593
"3170",893,0,6.94023355230667,"B3","C",6.94023355230667
"3171",893,6.94023355230667,10.0676426956,"C","D",3.12740914329331
"3172",894,0,2.43494824715367,"B1","A3",2.43494824715367
"3173",894,2.43494824715367,5.47743328327479,"A3","B1",3.04248503612111
"3174",894,5.47743328327479,20,"B1","B1",14.5225667167252
"3175",895,0,7.25310939357628,"B1","A3",7.25310939357628
"3176",895,7.25310939357628,10.883666559365,"A3","B1",3.63055716578869
"3177",895,10.883666559365,12.1290374798238,"B1","A3",1.24537092045879
"3178",895,12.1290374798238,20,"A3","A3",7.87096252017623
"3179",896,0,2.33992418062528,"A3","B1",2.33992418062528
"3180",896,2.33992418062528,9.32559888526155,"B1","B2",6.98567470463627
"3181",896,9.32559888526155,11.1125590835656,"B2","B1",1.78696019830405
"3182",896,11.1125590835656,17.8713574464094,"B1","B2",6.75879836284384
"3183",896,17.8713574464094,20,"B2","B2",2.12864255359056
"3184",897,0,8.56221496981179,"A2","A3",8.56221496981179
"3185",897,8.56221496981179,10.3664829813777,"A3","B1",1.80426801156587
"3186",897,10.3664829813777,20,"B1","B1",9.63351701862234
"3187",898,0,3.13187244619743,"B2","B3",3.13187244619743
"3188",898,3.13187244619743,14.4282491889844,"B3","B2",11.296376742787
"3189",898,14.4282491889844,16.9892729287044,"B2","C",2.56102373972005
