id,start.year,default,wcTA,reTA,ebitTA,mktcapTL,sTA
197,2011,0,0.09,0.17,0.06,0.99,0.27
197,2012,0,0.11,0.18,0.04,1.02,0.25
197,2013,0,0.14,0.17,0.04,1.19,0.30
197,2014,0,0.14,0.18,0.04,1.66,0.28
197,2015,0,0.13,0.20,0.06,2.05,0.32
198,2010,0,0.04,-1.76,0.02,0.72,0.20
198,2011,0,0.05,-1.99,0.04,0.31,0.26
199,2010,0,0.10,0.47,0.07,6.18,0.36
199,2011,0,0.07,0.52,0.07,5.75,0.35
199,2012,0,0.07,0.40,0.06,3.16,0.26
199,2013,0,0.09,0.42,0.08,3.64,0.35
199,2014,0,0.12,0.44,0.06,3.68,0.34
199,2015,0,0.11,0.48,0.06,4.24,0.31
200,2010,0,0.05,0.13,0.06,0.50,0.11
200,2011,0,0.01,0.16,0.05,0.63,0.15
200,2012,0,0.05,0.20,0.04,0.64,0.13
200,2013,0,0.05,0.19,0.02,0.49,0.11
200,2014,0,0.09,0.25,0.05,0.62,0.13
200,2015,0,-0.05,0.28,0.04,0.90,0.15
201,2008,0,-0.07,0.05,0.04,0.58,0.20
201,2009,0,-0.06,0.07,0.04,0.58,0.16
201,2010,0,-0.02,0.09,0.02,0.68,0.17
201,2011,0,0.02,0.08,0.05,0.74,0.64
201,2012,0,0.00,0.14,0.04,0.64,0.09
201,2013,0,0.05,0.09,-0.02,0.15,0.04
201,2014,0,0.07,-0.01,0.03,0.19,0.07
201,2015,0,0.06,-0.07,0.03,0.27,0.07
202,2010,0,0.07,0.57,0.08,3.72,0.30
202,2011,0,0.05,0.57,0.09,3.31,0.32
202,2012,0,0.04,0.57,0.07,2.29,0.27
202,2013,0,0.09,0.57,0.06,2.13,0.26
202,2014,0,0.17,0.59,0.07,2.58,0.27
202,2015,0,0.15,0.61,0.07,2.88,0.27
203,2010,0,0.08,0.09,0.04,0.81,0.10
203,2011,0,-0.07,0.10,0.05,0.82,0.10
203,2012,0,-0.05,0.07,0.04,0.69,0.10
203,2013,0,0.03,0.09,0.05,0.68,0.09
203,2014,0,0.07,0.08,0.03,0.83,0.11
203,2015,0,0.07,0.05,0.03,0.94,0.09
204,2010,0,-0.11,0.17,0.02,0.76,0.11
204,2011,0,-0.11,0.19,0.04,1.16,0.12
204,2012,0,0.04,0.23,0.02,0.97,0.13
204,2013,0,-0.07,0.21,0.06,1.10,0.13
204,2014,0,0.01,0.21,0.05,1.40,0.15
204,2015,0,-0.05,0.22,0.06,1.59,0.15
205,2010,0,0.02,0.36,0.06,1.14,0.41
205,2011,0,0.00,0.38,0.04,1.17,0.51
205,2012,0,0.02,0.44,0.07,1.81,0.32
205,2013,0,0.08,0.48,0.05,1.49,0.32
205,2014,0,0.18,0.58,0.05,2.30,0.38
205,2015,0,0.25,0.58,0.05,2.16,0.36
206,2008,0,-0.13,0.09,-0.01,1.00,0.13
206,2009,0,-0.06,0.12,0.03,1.15,0.14
206,2010,0,-0.09,0.10,0.00,0.89,0.12
206,2011,0,-0.11,0.09,0.05,0.72,0.13
206,2012,0,-0.01,0.09,0.03,0.64,0.11
206,2013,0,-0.03,0.05,0.02,0.67,0.09
206,2014,0,0.05,0.09,0.05,0.78,0.20
206,2015,0,0.13,0.07,0.03,0.94,0.19
207,2010,0,0.10,-0.43,0.04,0.10,0.15
207,2011,0,-0.31,-0.73,0.02,0.06,0.18
207,2012,0,-0.73,-1.14,0.00,0.03,0.23
208,2006,0,0.13,0.26,0.11,4.51,0.43
208,2007,0,0.08,0.32,0.09,5.08,0.28
208,2008,0,0.09,0.39,0.11,6.15,0.34
208,2009,0,0.08,0.31,0.07,3.47,0.28
208,2010,0,0.07,0.34,0.10,2.09,0.28
208,2011,0,0.13,0.37,0.07,2.43,0.16
208,2012,0,0.09,0.42,0.09,3.00,0.23
208,2013,0,-0.07,0.41,0.09,2.59,0.22
208,2014,0,0.00,0.54,0.07,2.91,0.22
208,2015,0,-0.07,0.69,0.09,3.70,0.23
209,2010,0,-0.03,0.31,0.06,0.99,0.16
209,2011,0,-0.08,0.28,0.06,1.28,0.29
209,2012,0,0.02,0.32,0.05,1.33,0.17
209,2013,0,-0.03,0.34,0.06,1.35,0.16
209,2014,0,-0.03,0.35,0.05,1.37,0.13
209,2015,0,-0.08,0.31,0.05,1.64,0.13
210,2006,0,0.31,0.39,0.07,2.23,0.43
210,2007,0,0.29,0.37,0.07,2.79,0.42
210,2008,0,0.43,0.37,0.07,3.09,0.37
210,2009,0,0.37,0.37,0.06,3.44,0.37
210,2010,0,0.36,0.35,0.05,7.76,0.36
210,2011,0,0.41,0.36,-0.01,4.81,0.33
210,2012,0,0.43,0.28,0.01,2.27,0.28
210,2013,0,0.41,0.31,-0.01,0.70,0.25
210,2014,0,0.45,0.27,0.04,1.66,0.25
210,2015,0,0.52,0.35,0.07,2.97,0.30
211,2010,0,0.47,0.48,0.00,1.14,0.25
211,2011,0,0.31,0.24,0.01,0.62,0.24
211,2012,0,0.35,0.14,-0.03,0.64,0.19
211,2013,0,0.47,0.08,0.00,0.90,0.27
211,2014,0,0.27,-0.32,0.03,0.65,0.30
211,2015,0,0.27,-0.56,0.00,1.07,0.28
212,2010,0,-0.02,0.53,0.05,3.47,0.36
212,2011,0,0.05,0.59,0.08,3.90,0.41
212,2012,0,0.07,0.66,0.05,3.86,0.32
212,2013,0,0.05,0.64,0.06,3.05,0.35
212,2014,0,0.07,0.69,0.06,3.23,0.35
212,2015,0,0.11,0.73,0.09,3.57,0.41
213,2006,0,0.05,0.19,0.05,1.77,0.21
213,2007,0,0.00,0.16,0.03,1.04,0.13
213,2008,0,0.06,0.19,0.07,1.65,0.24
214,2010,0,0.00,0.30,0.05,0.57,0.29
214,2011,0,0.01,0.32,0.04,0.77,0.31
214,2012,0,-0.07,0.23,0.05,0.88,0.22
214,2013,0,0.12,0.22,0.05,0.42,0.19
214,2014,0,0.11,0.29,0.05,0.58,0.21
214,2015,0,0.12,0.37,0.06,0.88,0.21
215,2010,0,-0.01,0.21,0.03,1.02,0.14
215,2011,0,-0.03,0.21,0.04,1.37,0.16
215,2012,0,-0.08,0.21,0.04,0.90,0.12
215,2013,0,-0.07,0.21,0.04,0.85,0.12
215,2014,0,0.01,0.18,0.05,0.63,0.12
215,2015,0,-0.03,0.18,0.04,0.70,0.12
216,2014,0,0.41,0.39,0.10,1.45,0.81
216,2015,0,0.38,0.38,0.10,1.47,0.73
217,2010,0,0.19,0.18,0.06,0.37,0.33
217,2011,0,0.18,0.19,0.06,0.36,0.33
217,2012,0,0.15,0.14,0.06,0.26,0.34
217,2013,0,0.17,0.13,0.05,0.20,0.31
217,2014,1,0.20,0.05,0.01,0.27,0.28
218,2012,0,0.08,0.41,0.05,2.23,0.41
218,2013,0,0.08,0.42,0.06,2.40,0.40
218,2014,0,0.05,0.39,0.07,2.01,0.40
218,2015,0,0.05,0.43,0.08,2.53,0.41
219,2010,0,0.52,0.14,0.07,0.51,0.60
219,2015,0,0.45,0.25,0.08,1.08,0.63
220,2010,0,0.04,0.02,0.04,0.22,0.19
220,2011,0,0.07,-0.02,0.02,0.07,0.17
221,2010,0,0.24,0.19,0.08,0.81,0.36
221,2011,0,0.26,0.19,0.08,0.83,0.39
221,2012,0,0.26,0.18,0.08,0.87,0.38
221,2013,0,0.29,0.22,0.07,0.60,0.38
221,2014,0,0.27,0.27,0.09,1.03,0.38
221,2015,0,0.24,0.31,0.08,1.12,0.37
222,2010,0,0.20,0.45,0.06,1.18,0.39
222,2011,0,0.11,0.43,0.07,1.01,0.34
222,2012,0,0.14,0.29,0.05,0.61,0.22
222,2013,0,0.09,0.32,0.05,0.90,0.26
222,2014,0,0.12,0.33,0.03,0.95,0.25
223,2010,0,0.29,0.04,0.06,1.88,0.22
223,2011,0,0.26,0.13,0.05,2.23,0.28
224,2010,0,0.23,0.26,0.04,0.53,0.61
224,2011,0,0.11,0.08,0.00,0.52,0.51
224,2012,0,0.25,-0.08,0.00,0.49,0.64
224,2013,0,0.23,-0.17,-0.02,0.25,0.64
224,2014,0,0.29,-0.15,0.04,0.72,0.68
225,2010,0,0.15,0.02,0.05,0.17,1.01
225,2011,0,0.14,-0.02,0.04,0.18,1.11
225,2012,0,0.16,-0.02,0.04,0.29,0.99
226,2015,0,0.26,0.25,0.05,1.74,0.71
227,2009,0,0.25,0.22,0.08,0.95,0.39
228,2010,0,0.02,-0.47,0.04,1.50,0.15
228,2011,0,0.03,-0.14,0.11,2.04,0.35
228,2012,0,0.01,-0.06,0.04,1.54,0.14
228,2013,0,0.00,-0.07,0.03,1.31,0.09
228,2014,0,0.01,0.02,0.03,1.05,0.09
228,2015,0,0.02,0.07,0.06,1.16,0.11
229,2010,0,-0.11,0.11,0.05,1.74,0.16
230,2010,0,0.04,0.65,0.09,5.23,0.19
230,2011,0,0.05,0.57,0.08,2.14,0.19
230,2012,0,0.04,0.59,0.06,2.45,0.15
230,2013,0,0.04,0.65,0.07,2.85,0.15
230,2014,0,0.04,0.69,0.07,3.89,0.14
230,2015,0,0.05,0.75,0.07,2.92,0.17
231,2010,0,0.13,0.82,0.16,12.89,0.78
231,2011,0,0.01,0.75,0.08,6.80,0.66
231,2012,0,0.16,0.66,0.03,2.69,0.57
231,2013,0,0.33,0.56,0.08,2.10,0.50
231,2014,0,0.45,0.64,0.09,3.02,0.51
231,2015,0,0.43,0.74,0.09,3.79,0.52
232,2010,0,0.02,0.08,0.04,0.43,0.24
232,2011,0,0.05,0.19,0.05,0.33,0.23
232,2012,0,0.01,0.23,0.07,0.51,0.27
232,2013,0,0.05,0.24,0.05,0.31,0.21
232,2014,0,0.06,0.23,0.03,0.34,0.07
232,2015,0,0.13,0.00,0.04,0.69,0.13
233,2010,0,0.16,-0.26,0.01,27.21,0.09
233,2011,0,0.22,-0.11,0.04,41.26,0.10
233,2012,0,0.26,-0.10,0.06,23.58,0.11
234,2010,0,0.26,0.22,0.04,0.26,0.32
234,2011,0,0.24,0.23,0.06,0.19,0.31
234,2012,0,0.26,0.22,0.04,0.32,0.25
234,2013,0,0.22,0.09,0.06,0.27,0.34
234,2014,0,0.22,0.13,0.08,0.54,0.36
234,2015,0,0.21,0.15,0.05,0.41,0.38
235,2010,0,0.07,0.12,0.08,0.88,0.26
235,2011,0,0.05,0.13,0.07,1.31,0.28
236,2010,0,0.03,0.45,0.06,2.34,0.37
236,2011,0,0.10,0.54,0.07,3.71,0.38
236,2012,0,0.06,0.47,0.07,2.49,0.35
236,2013,0,0.07,0.49,0.06,2.47,0.37
236,2014,0,0.08,0.42,0.06,1.76,0.33
236,2015,0,0.14,0.45,0.06,2.04,0.32
237,2010,0,-0.27,0.46,0.09,2.41,0.40
237,2012,0,-0.11,0.16,0.05,1.32,0.17
237,2013,0,0.03,0.18,0.06,1.26,0.17
237,2014,0,0.05,0.22,0.05,1.34,0.19
237,2015,0,0.04,0.29,0.06,1.51,0.17
238,2010,0,0.08,0.44,0.06,3.99,0.41
238,2011,0,0.18,0.48,0.08,3.60,0.44
238,2012,0,0.22,0.43,0.06,3.30,0.38
238,2013,0,0.20,0.41,0.05,0.77,0.33
238,2014,0,-0.01,0.34,0.05,1.01,0.33
238,2015,0,0.22,0.33,0.05,1.17,0.33
239,2010,0,-0.06,0.15,0.05,0.23,0.09
239,2011,0,-0.08,0.14,0.04,0.31,0.09
240,2006,0,0.22,0.38,0.06,1.58,0.33
240,2007,0,0.19,0.46,0.06,2.75,0.39
240,2008,0,0.17,0.55,0.13,2.65,0.94
240,2009,0,0.12,-0.01,0.05,0.83,0.25
240,2010,0,0.11,0.02,0.06,1.13,0.28
240,2011,0,0.15,0.08,0.06,1.37,0.26
240,2012,0,0.15,0.07,0.06,1.05,0.21
240,2013,0,0.16,0.07,0.06,0.58,0.21
240,2014,0,0.18,0.15,0.05,0.82,0.19
240,2015,0,0.30,0.17,0.04,0.58,0.19
241,2010,0,0.49,0.04,0.10,1.04,0.61
241,2011,0,0.43,0.13,0.11,2.54,0.64
241,2012,0,0.48,0.17,0.11,2.77,0.65
241,2013,0,0.46,0.19,0.09,1.57,0.63
241,2014,0,0.46,0.28,0.09,1.78,0.61
242,2006,0,0.38,-1.74,0.07,1.83,0.53
243,2012,0,0.02,0.11,0.03,0.33,0.25
243,2013,0,0.05,0.07,0.04,0.22,0.24
243,2014,0,0.04,0.11,0.03,0.46,0.24
243,2015,0,0.04,0.13,0.04,0.61,0.22
244,2010,0,0.11,0.45,0.09,5.31,0.27
244,2011,0,-0.04,0.46,0.07,4.58,0.31
244,2012,0,-0.02,0.50,0.08,4.54,0.28
244,2013,0,0.06,0.54,0.08,4.25,0.28
244,2014,0,0.04,0.67,0.10,4.85,0.29
244,2015,0,0.01,0.74,0.09,5.66,0.32
245,2006,0,0.14,0.67,0.08,2.12,0.24
245,2007,0,0.16,0.70,0.08,2.02,0.23
245,2008,0,0.13,0.55,0.04,1.34,0.16
245,2009,0,0.15,0.53,0.04,0.83,0.18
245,2010,0,0.15,0.53,0.05,0.97,0.20
245,2011,0,0.21,0.52,0.04,0.85,0.20
245,2012,0,0.07,0.52,0.03,1.14,0.16
245,2013,0,0.11,0.54,0.06,1.01,0.18
245,2014,0,0.09,0.51,0.04,0.85,0.15
245,2015,0,0.13,0.52,0.03,1.08,0.16
246,2013,0,0.12,0.25,0.12,4.51,0.34
246,2014,0,0.19,0.28,0.10,4.82,0.30
246,2015,0,0.25,0.35,0.10,4.38,0.29
247,2010,0,0.06,0.39,0.03,2.59,0.12
247,2011,0,0.12,0.42,0.05,4.45,0.19
247,2012,0,0.16,0.24,0.05,4.48,0.10
247,2013,0,0.14,0.25,0.04,3.64,0.13
247,2014,0,0.16,0.26,0.03,3.21,0.11
247,2015,0,0.10,0.27,0.04,5.10,0.10
248,2007,0,0.03,0.43,0.07,4.54,0.19
248,2008,0,0.03,0.35,0.06,2.25,0.13
248,2009,0,0.06,0.28,0.02,0.94,0.14
248,2010,0,0.06,0.30,0.04,1.08,0.16
249,2010,0,0.14,0.01,0.05,0.76,0.27
249,2011,0,0.19,0.05,0.05,0.85,0.20
249,2012,0,0.19,0.09,0.07,0.86,0.27
249,2013,0,0.11,-0.02,0.05,0.45,0.22
249,2014,0,0.15,0.02,0.04,0.76,0.22
249,2015,0,0.15,0.04,0.06,0.84,0.23
250,2010,0,0.13,0.22,0.04,0.49,0.31
250,2011,0,0.12,0.21,0.03,0.38,0.29
250,2012,0,0.17,0.14,0.04,0.39,0.28
250,2013,0,0.10,-0.04,0.02,0.12,0.29
250,2014,0,0.25,-0.08,0.03,0.12,0.30
250,2015,0,0.24,-0.05,0.04,0.19,0.32
251,2007,0,0.03,0.06,0.03,0.74,0.12
251,2008,0,0.07,0.05,0.05,0.84,0.11
251,2009,0,0.06,0.13,0.04,0.60,0.11
251,2010,0,0.06,0.09,0.04,0.53,0.10
251,2011,0,0.06,0.07,0.05,0.52,0.09
251,2012,0,0.04,0.03,0.03,0.31,0.07
251,2013,0,0.06,0.01,0.05,0.56,0.09
251,2014,0,0.07,0.02,0.06,0.84,0.09
251,2015,0,0.08,0.04,0.05,0.81,0.09
252,2010,0,0.07,0.14,0.03,0.39,0.77
252,2011,0,0.05,0.12,0.05,0.17,0.80
252,2012,0,0.04,0.09,0.04,0.45,0.84
252,2013,0,0.01,0.03,0.01,0.12,0.84
252,2014,0,0.06,-0.02,0.04,0.16,1.02
252,2015,0,0.06,-0.06,0.04,0.22,0.93
253,2010,0,0.42,0.79,0.05,1.76,0.19
253,2011,0,0.32,0.86,0.05,1.74,0.22
253,2012,0,0.16,0.90,0.01,1.17,0.20
253,2013,0,0.28,0.96,0.03,1.26,0.22
253,2014,0,0.24,0.96,0.02,1.47,0.23
253,2015,0,0.33,0.98,0.04,1.61,0.26
254,2010,0,0.02,0.07,0.04,0.25,0.24
254,2011,0,-0.02,0.04,0.02,0.37,0.25
254,2012,0,0.02,0.04,0.04,0.52,0.24
254,2013,0,0.01,0.06,0.05,0.49,0.26
254,2014,0,0.07,0.09,0.04,0.54,0.23
254,2015,0,0.06,0.12,0.04,0.67,0.18
255,2012,0,0.15,0.38,0.06,0.49,0.28
255,2013,0,0.16,0.38,0.06,0.52,0.28
255,2014,0,0.17,0.37,0.05,0.62,0.31
255,2015,0,0.12,0.40,0.07,0.82,0.37
256,2010,0,-0.54,0.15,0.04,0.61,0.10
256,2011,0,-0.51,0.15,0.04,0.42,0.11
256,2012,0,-0.57,0.12,0.03,0.30,0.06
256,2013,0,-0.58,0.11,0.02,0.26,0.06
256,2014,0,-0.58,0.13,0.03,0.28,0.04
257,2009,0,0.18,0.20,0.07,0.82,0.12
257,2010,0,0.16,0.18,0.03,0.74,0.08
257,2011,0,0.22,0.15,0.05,1.43,0.11
257,2012,0,0.12,0.24,0.06,1.09,0.13
257,2013,0,0.07,0.32,0.05,1.31,0.09
257,2014,0,0.07,0.33,0.04,1.02,0.08
257,2015,0,0.04,0.34,0.04,1.45,0.09
258,2009,0,0.15,0.05,0.05,0.78,0.32
258,2010,0,0.09,0.08,0.05,1.01,0.39
259,2010,0,0.26,0.34,0.04,2.79,0.30
259,2011,0,0.20,0.37,0.02,2.64,0.34
259,2013,0,0.21,0.26,0.04,0.91,0.29
259,2014,0,0.12,0.14,0.06,0.90,0.37
259,2015,0,0.21,0.23,0.05,1.49,0.36
260,2006,0,0.21,0.34,0.04,1.34,0.39
260,2007,0,0.19,0.35,0.05,1.51,0.43
260,2008,0,0.21,0.34,0.05,1.40,0.40
260,2009,0,0.22,0.31,0.03,0.62,0.37
261,2006,0,0.30,0.38,0.06,1.29,0.35
261,2007,0,0.27,0.36,0.05,1.32,0.36
261,2008,0,0.24,0.38,0.07,1.65,0.31
261,2009,0,0.26,0.36,0.03,1.67,0.29
261,2010,0,0.11,0.45,0.03,2.29,0.19
261,2011,0,0.49,0.51,0.05,2.41,0.26
261,2012,0,0.41,0.47,0.04,2.15,0.30
261,2013,0,0.43,0.49,0.06,3.42,0.31
261,2014,0,0.44,0.45,0.03,2.26,0.31
261,2015,0,0.48,0.46,0.06,3.60,0.36
262,2006,0,0.13,0.57,0.06,2.16,0.32
262,2007,0,0.19,0.61,0.07,2.67,0.34
262,2008,0,0.26,0.70,0.06,2.93,0.31
262,2009,0,0.09,0.67,0.07,1.47,0.31
262,2010,0,0.12,0.69,0.06,1.29,0.29
262,2011,0,0.12,0.54,0.05,0.68,0.27
262,2013,0,0.14,0.56,0.05,0.98,0.30
262,2014,0,0.15,0.58,0.05,1.34,0.29
262,2015,0,0.18,0.57,0.04,1.60,0.33
263,2006,0,0.53,0.00,0.03,0.63,0.42
263,2007,0,0.50,0.05,0.04,0.68,0.42
263,2008,0,0.53,0.10,0.06,1.03,0.43
263,2009,0,0.56,0.13,0.06,0.79,0.41
263,2010,0,0.52,0.15,0.05,0.46,0.45
263,2011,0,0.49,0.16,0.04,0.32,0.43
263,2012,0,0.46,0.13,0.05,0.24,0.37
264,2006,0,0.06,-0.15,0.04,0.32,0.30
264,2007,1,0.02,-0.27,0.00,0.15,0.34
265,2006,0,0.23,0.51,0.08,2.51,0.42
265,2007,0,0.26,0.53,0.07,3.21,0.44
265,2008,0,0.22,0.53,0.08,3.99,0.42
265,2009,0,0.14,0.44,0.08,2.60,0.37
265,2010,0,0.02,0.42,0.08,1.45,0.40
265,2011,0,0.12,0.43,0.02,0.76,0.34
265,2012,0,0.22,0.50,0.07,1.41,0.33
265,2013,0,0.19,0.47,0.07,1.03,0.35
265,2014,0,0.20,0.54,0.08,2.14,0.41
265,2015,0,0.22,0.58,0.07,2.17,0.35
266,2006,0,0.23,0.17,0.02,0.36,0.48
266,2007,0,0.23,0.15,0.01,0.14,0.44
267,2006,0,0.14,-0.66,0.03,3.55,0.17
267,2007,0,0.12,-0.78,0.02,2.37,0.17
267,2008,0,0.14,-0.87,0.02,3.03,0.17
267,2009,0,0.15,-0.90,0.02,2.03,0.17
267,2010,0,0.15,-1.04,0.00,0.81,0.16
267,2011,0,-0.05,-1.88,-0.25,0.25,0.14
267,2012,0,0.03,-2.35,0.01,0.75,0.16
267,2013,0,0.11,-2.19,0.04,4.97,0.19
267,2014,0,0.49,-1.27,0.04,8.62,0.12
267,2015,0,0.36,-1.28,0.03,6.27,0.13
268,2008,0,0.53,0.29,0.07,6.86,0.24
268,2009,0,0.34,0.28,0.07,4.46,0.25
268,2010,0,0.27,0.20,0.07,1.95,0.20
268,2011,0,0.23,0.24,0.04,1.75,0.20
268,2012,0,0.25,0.16,0.05,2.04,0.17
268,2013,0,0.25,0.21,0.06,1.41,0.17
269,2006,0,0.07,0.48,0.07,2.14,0.34
269,2007,0,0.06,0.49,0.05,2.58,0.32
269,2008,0,0.09,0.54,0.09,3.47,0.34
269,2009,0,0.05,0.51,0.09,2.72,0.34
269,2010,0,0.14,0.49,0.11,1.70,0.32
269,2011,0,-0.04,0.48,0.02,1.81,0.32
269,2012,0,0.11,0.43,0.07,1.75,0.23
269,2013,0,0.19,0.42,0.07,1.35,0.26
270,2006,0,0.10,0.75,0.03,4.37,0.26
270,2007,0,0.07,0.86,0.07,2.96,0.24
270,2008,0,-0.03,0.92,0.05,2.82,0.20
270,2009,0,0.03,0.38,0.05,0.56,0.16
270,2010,0,-0.01,0.38,0.06,0.63,0.17
270,2011,0,0.06,0.41,0.05,0.49,0.17
270,2012,0,0.03,0.41,0.04,0.28,0.11
270,2013,0,0.14,0.40,0.06,0.36,0.18
270,2014,0,0.16,0.47,0.06,0.54,0.20
270,2015,0,0.13,0.48,0.06,0.67,0.22
271,2006,0,0.05,0.62,0.11,2.90,0.43
271,2007,0,0.08,0.57,0.09,3.34,0.41
271,2008,0,0.10,0.61,0.11,3.66,0.41
271,2009,0,0.13,0.65,0.09,3.00,0.40
271,2010,0,0.20,0.78,0.08,2.32,0.37
271,2011,0,0.18,0.79,0.08,3.05,0.38
271,2012,0,0.20,0.85,0.10,3.42,0.39
271,2013,0,0.24,0.90,0.11,3.40,0.35
271,2014,0,0.17,0.94,0.10,3.36,0.36
271,2015,0,0.00,0.93,0.11,3.84,0.37
272,2007,0,0.31,0.48,0.07,3.18,0.41
272,2008,0,0.34,0.50,0.06,4.14,0.40
272,2009,0,0.28,0.53,0.05,3.75,0.34
272,2010,0,0.24,0.54,0.05,4.48,0.36
272,2011,0,0.28,0.45,0.07,4.68,0.42
272,2012,0,0.27,0.46,0.03,1.77,0.36
272,2013,0,0.20,0.19,0.04,1.42,0.29
272,2014,0,0.22,0.21,0.04,1.87,0.31
272,2015,0,0.22,0.23,0.05,1.48,0.31
273,2006,0,0.31,-0.23,0.06,1.14,0.43
273,2007,0,0.21,-0.09,0.05,1.17,0.33
273,2008,0,0.28,0.00,0.07,1.67,0.34
273,2009,0,0.20,0.05,0.05,0.31,0.25
273,2010,0,0.11,0.05,0.03,0.24,0.24
273,2011,0,0.15,0.08,0.05,0.40,0.24
273,2012,0,0.15,-0.49,0.03,0.16,0.33
273,2013,0,-0.72,-0.53,0.05,0.18,0.33
273,2014,0,0.21,-0.50,0.06,0.43,0.34
273,2015,0,0.23,-0.40,0.06,1.06,0.39
274,2015,0,0.25,0.82,0.07,3.53,0.26
275,2006,0,0.09,0.43,0.05,1.67,0.17
275,2007,0,0.05,0.16,0.04,1.53,0.16
275,2008,0,0.04,0.16,0.06,1.70,0.20
275,2009,0,0.03,-0.06,0.06,1.35,0.15
275,2010,0,0.03,0.01,0.04,0.48,0.10
275,2011,0,0.04,0.02,0.05,0.55,0.12
275,2012,0,0.04,0.05,0.05,0.60,0.12
275,2013,0,0.03,0.08,0.05,0.79,0.14
275,2014,0,0.06,0.09,0.05,1.12,0.16
275,2015,0,0.09,0.11,0.06,1.58,0.16
276,2013,0,0.10,0.12,0.03,0.20,0.25
276,2014,0,0.13,0.16,0.05,0.40,0.31
276,2015,0,0.17,0.18,0.05,0.33,0.29
277,2008,0,0.04,0.02,0.06,2.95,0.24
277,2009,0,0.00,0.04,0.05,0.36,0.20
277,2010,0,0.31,0.09,0.03,0.80,0.18
277,2011,0,0.18,0.17,0.04,0.61,0.16
277,2012,0,0.19,0.14,0.04,0.28,0.15
277,2013,0,0.12,0.06,0.05,0.32,0.18
277,2014,0,0.07,0.02,0.05,0.34,0.16
277,2015,0,0.11,0.04,0.02,1.01,0.14
278,2006,0,0.18,0.37,0.07,9.31,0.53
278,2007,0,0.24,0.40,0.07,7.05,0.57
278,2008,0,0.22,0.41,0.08,10.76,0.54
278,2009,0,0.19,0.47,0.09,18.91,0.57
278,2010,0,0.20,0.49,0.09,27.54,0.57
278,2011,0,0.19,0.50,0.08,17.56,0.50
278,2012,0,0.17,0.50,0.07,14.15,0.55
278,2013,0,0.15,0.55,0.07,4.78,0.48
278,2014,0,0.13,0.60,0.08,6.73,0.47
278,2015,0,0.12,0.66,0.07,6.17,0.47
279,2006,0,0.23,0.12,0.05,3.22,0.18
279,2007,0,0.21,0.14,0.05,2.95,0.15
279,2008,0,0.24,-0.03,0.01,1.70,0.20
279,2009,0,0.22,-0.21,0.03,2.42,0.15
279,2011,0,0.16,-0.45,0.03,1.36,0.15
280,2006,0,0.19,0.61,0.06,2.07,0.42
280,2007,0,0.20,0.59,0.07,2.55,0.41
280,2008,0,0.19,0.56,0.09,2.18,0.39
280,2009,0,0.18,0.56,0.08,2.18,0.35
281,2012,0,0.23,0.50,0.08,2.90,0.51
281,2013,0,0.27,0.53,0.09,3.06,0.50
281,2014,0,0.20,0.55,0.08,3.04,0.51
281,2015,0,0.26,0.57,0.06,3.47,0.56
282,2010,0,-0.05,-0.04,0.04,0.52,0.12
282,2011,0,-0.02,-0.05,0.05,0.81,0.12
282,2012,0,-0.03,-0.05,0.05,0.71,0.11
282,2013,0,-0.08,-0.03,0.04,0.61,0.12
282,2014,0,0.00,-0.03,0.05,0.98,0.14
282,2015,0,-0.01,-0.01,0.06,1.65,0.15
283,2006,0,0.05,0.22,0.01,0.81,0.12
283,2007,0,0.19,0.24,0.01,1.16,0.15
283,2008,0,0.12,0.31,0.02,1.76,0.16
284,2006,0,0.32,0.25,0.08,5.59,0.30
284,2007,0,0.31,0.29,0.08,6.49,0.31
284,2008,0,0.29,0.31,0.09,7.30,0.30
284,2009,0,0.19,0.34,0.07,4.59,0.28
284,2010,0,0.18,0.39,0.07,3.28,0.28
284,2011,0,0.12,0.41,0.05,2.32,0.26
284,2012,0,0.22,0.47,0.05,3.67,0.28
284,2013,0,0.28,0.40,0.05,3.12,0.33
284,2014,0,0.32,0.42,0.06,3.94,0.34
284,2015,0,0.31,0.43,0.06,4.55,0.33
285,2006,0,0.02,0.21,0.04,0.39,0.41
286,2015,0,0.39,0.26,0.06,1.61,0.48
287,2006,0,0.03,0.28,0.04,0.99,0.37
287,2007,0,0.04,0.30,0.04,0.81,0.40
287,2008,0,0.02,0.30,0.06,1.01,0.44
287,2009,0,0.06,0.31,0.06,1.06,0.45
287,2010,0,0.05,0.34,0.03,0.70,0.53
287,2011,0,0.04,0.33,0.05,0.79,0.45
287,2012,0,0.12,0.34,0.07,1.07,0.47
287,2013,0,0.12,0.37,0.06,1.62,0.47
287,2014,0,0.04,0.45,0.09,3.38,0.50
288,2010,0,0.26,-0.10,0.04,0.22,0.28
288,2011,0,0.28,-0.13,0.05,0.24,0.32
288,2012,0,0.27,-0.20,0.02,0.18,0.18
288,2013,0,0.52,-0.07,0.02,0.25,0.19
289,2006,0,0.24,0.33,0.09,2.40,1.59
289,2007,0,0.26,0.40,0.04,2.39,1.43
289,2008,0,0.09,0.35,0.04,1.24,1.18
289,2009,0,0.11,0.38,0.08,1.71,1.06
289,2010,0,0.09,0.40,0.08,0.86,1.13
289,2011,0,0.01,0.36,0.05,1.13,1.04
290,2006,0,0.01,0.06,0.05,0.56,0.40
